event_id,event_anchor_at,mention_session,market_event_date,pattern_status,market_data_status,mention_count,channel_count,baseline_active_days,event_active_days,event_max_volume_ratio,event_volume_robust_z,event_peak_return_pct,event_peak_abnormal_return_pct,post_data_status,post_observation_days,post_relative_return_pct,post_max_drawdown_pct,disclosure_status,material_disclosure_observed,news_status,reason_badges
EVT-43B4D86C1C,2026-06-15 07:24:31+09:00,장전,2026-06-15,특이 패턴 미관찰,확인,1,1,15,3,0.5241710394105169,-0.8522103200397458,6.158833063209079,5.876047970162079,15거래일 관찰 완료,15,12.507957907575484,-26.946564885496183,관찰 기간 내 공시 미확인,False,확인,언급 후 고점 대비 큰 하락; 관찰 기간 내 공시 미확인
EVT-54699972C7,2026-06-15 07:24:41+09:00,장전,2026-06-15,특이 패턴 미관찰,확인,3,2,15,3,6.29046866815424,3.848900117273804,-13.062409288824384,-13.345194381871384,15거래일 관찰 완료,15,11.725573138616252,-16.36060100166945,관찰 기간 내 공시 확인,False,확인,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 관찰 기간 내 공시 확인
EVT-291BE0EEB5,2026-06-15 07:24:41+09:00,장전,2026-06-15,특이 패턴 미관찰,확인,1,1,15,3,1.2299393161058179,0.21619933274378755,-2.1052631578947323,-2.589204657335975,15거래일 관찰 완료,15,-1.274125384145286,-26.209677419354836,관찰 기간 내 공시 확인,False,확인,언급 후 고점 대비 큰 하락; 보도자료성 표현 관찰; 관찰 기간 내 공시 확인
EVT-7A59C536D3,2026-06-15 07:24:41+09:00,장전,2026-06-15,특이 패턴 미관찰,확인,4,1,15,3,2.0834770988940856,1.4136077466222898,-1.7857142857142905,-2.0684993787612904,15거래일 관찰 완료,15,14.088141366386363,-27.856025039123633,관찰 기간 내 공시 확인,True,확인,언급 후 고점 대비 큰 하락; 중요 공시 후보 제목 관찰
EVT-B015E064C8,2026-06-15 07:24:41+09:00,장전,2026-06-15,특이 패턴 미관찰,확인,1,1,15,3,0.7106878326065474,-0.6029113811225106,-7.048224695283523,-6.464452488283722,15거래일 관찰 완료,15,4.055627806717997,-27.36602052451539,관찰 기간 내 공시 확인,True,확인,언급 후 고점 대비 큰 하락; 중요 공시 후보 제목 관찰
EVT-DA6C720103,2026-06-15 11:35:41+09:00,장중,2026-06-15,특이 패턴 미관찰,확인,5,3,15,3,15.534651623771742,6.471848240990111,4.63659147869675,4.152649979255507,15거래일 관찰 완료,15,-6.82946631518643,-34.13173652694611,관찰 기간 내 공시 확인,False,확인,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 관찰 기간 내 공시 확인
EVT-5A56DEB22C,2026-06-15 11:37:56+09:00,장중,2026-06-15,특이 패턴 미관찰,확인,1,1,11,3,0.6931950578481046,-0.5687406267171771,5.263157894736836,4.980372801689836,15거래일 관찰 완료,15,-0.9060708154370225,-33.958333333333336,관찰 기간 내 공시 미확인,False,확인,언급 후 고점 대비 큰 하락; 유사 기사 반복 관찰; 관찰 기간 내 공시 미확인
EVT-7C7803182F,2026-06-15 11:38:03+09:00,장중,2026-06-15,특이 패턴 미관찰,확인,2,1,15,3,1.0904951690821256,0.07109579094920089,0.0,-0.48394149944124276,15거래일 관찰 완료,15,-21.57206445224564,-41.979166666666664,관찰 기간 내 공시 확인,False,확인,언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 유사 기사 반복 관찰; 관찰 기간 내 공시 확인
EVT-D49067A41A,2026-06-15 11:38:03+09:00,장중,2026-06-15,특이 패턴 미관찰,확인,2,1,15,3,0.5542014563840181,-1.827631226923122,-1.8766756032171594,-1.0029982884601774,15거래일 관찰 완료,15,-5.617916811454162,-27.04918032786885,캐시 범위 부족,False,확인,언급 후 고점 대비 큰 하락; 캐시 범위 부족
EVT-6D71DCF228,2026-06-15 11:41:43+09:00,장중,2026-06-15,특이 패턴 미관찰,확인,2,1,15,3,0.7486970664703857,-0.607352397866482,2.8806584362139898,2.396716936772747,15거래일 관찰 완료,15,-0.3192866744678682,-24.2,관찰 기간 내 공시 확인,False,확인,언급 후 고점 대비 큰 하락; 유사 기사 반복 관찰; 보도자료성 표현 관찰; 관찰 기간 내 공시 확인
EVT-208112366B,2026-06-15 13:00:28+09:00,장중,2026-06-15,특이 패턴 미관찰,확인,7,3,15,3,61.76430430245785,8.219448162045996,0.25316455696202667,-0.02962053608497328,15거래일 관찰 완료,15,-12.97518729558588,-43.939393939393945,관찰 기간 내 공시 확인,True,확인,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-1C9BD14709,2026-06-15 18:34:54+09:00,장후,2026-06-16,특이 패턴 미관찰,확인,2,2,15,3,1.4294901620190865,0.41092195043810575,7.733812949640284,9.218295991718373,15거래일 관찰 완료,15,-15.922608740513525,-44.0398293029872,관찰 기간 내 공시 미확인,False,기사 미확인,코스닥 대비 단기 초과상승; 언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 관찰 기간 내 공시 미확인; 뉴스: 기사 미확인
EVT-6E366601DF,2026-06-15 18:34:54+09:00,장후,2026-06-16,특이 패턴 미관찰,확인,3,2,15,3,0.8074424475796426,-0.5691634817672983,-5.597579425113464,-2.5477976882395508,15거래일 관찰 완료,15,-20.172479540847952,-40.38461538461539,관찰 기간 내 공시 확인,False,확인,언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 관찰 기간 내 공시 확인
EVT-E12BE7FFAF,2026-06-15 18:34:54+09:00,장후,2026-06-16,특이 패턴 미관찰,확인,1,1,15,3,2.486174138337128,0.7810178785979388,12.554112554112562,15.755180221394948,15거래일 관찰 완료,15,-19.852373872281994,-42.88461538461539,관찰 기간 내 공시 미확인,False,확인,코스닥 대비 단기 초과상승; 언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 보도자료성 표현 관찰; 관찰 기간 내 공시 미확인
EVT-0F55E0FA68,2026-06-15 18:34:54+09:00,장후,2026-06-16,특이 패턴 미관찰,확인,5,2,15,3,3.8698532814031354,3.2770183524599625,-1.538461538461533,-1.3382739230151763,15거래일 관찰 완료,15,-35.7399736308495,-60.772200772200776,관찰 기간 내 공시 확인,False,확인,기준 중앙값 대비 거래량 이상; 언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 유사 기사 반복 관찰; 보도자료성 표현 관찰; 관찰 기간 내 공시 확인
EVT-BB660E83B3,2026-06-15 18:34:54+09:00,장후,2026-06-16,특이 패턴 미관찰,확인,1,1,14,3,2.1276119187306723,0.8982966038513491,3.125,3.3251876154463567,15거래일 관찰 완료,15,19.335843820608588,-9.848484848484851,관찰 기간 내 공시 확인,True,확인,중요 공시 후보 제목 관찰
EVT-02FA22B54A,2026-06-15 22:17:47+09:00,장후,2026-06-16,특이 패턴 미관찰,확인,2,1,15,3,0.8826393811446359,-0.20914055333256334,-0.5830903790087438,1.5684146060578996,15거래일 관찰 완료,15,18.997923092573455,-11.436950146627566,관찰 기간 내 공시 확인,True,확인,중요 공시 후보 제목 관찰
EVT-423AF5E60C,2026-06-15 22:17:47+09:00,장후,2026-06-16,특이 패턴 미관찰,확인,2,1,15,3,0.8854221939226715,-0.3292840268088808,2.6252983293556076,5.826365996637994,15거래일 관찰 완료,15,19.10881155116758,-10.558139534883725,관찰 기간 내 공시 확인,False,확인,관찰 기간 내 공시 확인
EVT-018F0EB4A4,2026-06-15 22:17:47+09:00,장후,2026-06-16,특이 패턴 미관찰,확인,1,1,15,3,2.9084843036924353,1.539700622140287,0.4778156996587013,1.9622987417367899,15거래일 관찰 완료,15,3.1838730770084354,-29.144021739130434,관찰 기간 내 공시 확인,False,확인,언급 후 고점 대비 큰 하락; 관찰 기간 내 공시 확인
EVT-034CD0AB48,2026-06-15 22:17:47+09:00,장후,2026-06-16,특이 패턴 미관찰,확인,1,1,15,3,0.8096070496396159,-0.5918981653583445,1.9061583577712593,3.201067667282387,15거래일 관찰 완료,15,2.1256045573093445,-20.575539568345324,관찰 기간 내 공시 확인,True,확인,언급 후 고점 대비 큰 하락; 유사 기사 반복 관찰; 중요 공시 후보 제목 관찰
EVT-262D9D388B,2026-06-15 22:17:47+09:00,장후,2026-06-16,특이 패턴 미관찰,확인,3,1,15,3,0.7976951588624702,-0.46386264209878364,1.0351966873705987,2.5196797294486872,15거래일 관찰 완료,15,-3.3610307006109466,-26.31147540983606,관찰 기간 내 공시 확인,False,확인,언급 후 고점 대비 큰 하락; 유사 기사 반복 관찰; 관찰 기간 내 공시 확인
EVT-35919894DE,2026-06-15 22:19:01+09:00,장후,2026-06-16,특이 패턴 미관찰,확인,1,1,15,3,0.5172710524340027,-1.0564051345759304,-1.2158054711246202,1.9852621961577666,15거래일 관찰 완료,15,4.999202525686163,-13.846153846153841,관찰 기간 내 공시 확인,True,확인,유사 기사 반복 관찰; 중요 공시 후보 제목 관찰
EVT-4D0D9234FC,2026-06-15 22:47:45+09:00,장후,2026-06-16,특이 패턴 미관찰,확인,1,1,15,3,0.26604692341744135,-1.8623090068163686,-0.7092198581560294,0.7752631839220592,15거래일 관찰 완료,15,8.04412152421341,-22.32142857142857,관찰 기간 내 공시 미확인,False,확인,언급 후 고점 대비 큰 하락; 보도자료성 표현 관찰; 관찰 기간 내 공시 미확인
EVT-89FFC835D7,2026-06-15 22:47:45+09:00,장후,2026-06-16,특이 패턴 미관찰,확인,1,1,15,3,0.549390846229832,-1.2045086018723394,5.263157894736836,6.747640936814925,15거래일 관찰 완료,15,3.509960033530179,-19.565217391304344,관찰 기간 내 공시 확인,False,확인,언급 후 고점 대비 큰 하락; 보도자료성 표현 관찰; 관찰 기간 내 공시 확인
EVT-9934798011,2026-06-16 07:02:43+09:00,장전,2026-06-16,특이 패턴 미관찰,확인,4,2,12,3,3.705291823405876,1.6671433088003238,-0.4563894523326617,2.744678214949725,15거래일 관찰 완료,15,46.099106107974976,-13.754457463066739,관찰 기간 내 공시 확인,True,확인,기준 중앙값 대비 거래량 이상; 복수 Telegram 채널 언급; 언급 시점 뉴스 집중; 유사 기사 반복 관찰; 보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-5657BA5F3C,2026-06-16 07:02:49+09:00,장전,2026-06-16,특이 패턴 미관찰,확인,1,1,15,3,0.9498205936718496,-0.11176761289785497,1.6897081413210335,2.4061420282532,15거래일 관찰 완료,15,28.29471948029082,-9.818731117824775,관찰 기간 내 공시 확인,True,확인,유사 기사 반복 관찰; 중요 공시 후보 제목 관찰
EVT-38E73312F3,2026-06-16 07:02:49+09:00,장전,2026-06-16,특이 패턴 미관찰,확인,1,1,13,3,0.7220458591055309,-0.2841915883381684,-8.418740849194728,-5.290879624079248,15거래일 관찰 완료,15,5.531560144745551,-18.4652278177458,관찰 기간 내 공시 확인,True,확인,언급 후 고점 대비 큰 하락; 중요 공시 후보 제목 관찰
EVT-07EC33366B,2026-06-16 07:02:49+09:00,장전,2026-06-16,특이 패턴 미관찰,확인,1,1,15,3,0.8405776975420081,-0.23671323885480486,-0.23885350318471055,1.9271823169639157,15거래일 관찰 완료,15,2.6789978211008805,-18.0367118914605,관찰 기간 내 공시 확인,False,확인,언급 후 고점 대비 큰 하락; 보도자료성 표현 관찰; 관찰 기간 내 공시 확인
EVT-499916AB0E,2026-06-16 07:02:49+09:00,장전,2026-06-16,특이 패턴 미관찰,확인,1,1,15,3,1.7465437788018434,0.85235627118401,-4.295051353874879,-2.81056831179679,15거래일 관찰 완료,15,6.596386332575776,-17.560975609756103,관찰 기간 내 공시 확인,True,확인,언급 후 고점 대비 큰 하락; 유사 기사 반복 관찰; 중요 공시 후보 제목 관찰
EVT-645541B48E,2026-06-16 07:02:49+09:00,장전,2026-06-16,특이 패턴 미관찰,확인,2,1,15,3,1.9018791558253831,0.5784776005459191,10.370370370370363,13.57143803765275,15거래일 관찰 완료,15,16.938741529436708,-15.604026845637586,관찰 기간 내 공시 확인,True,확인,코스닥 대비 단기 초과상승; 언급 후 고점 대비 큰 하락; 유사 기사 반복 관찰; 보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-6E97060B46,2026-06-16 07:50:03+09:00,장전,2026-06-16,특이 패턴 미관찰,확인,4,3,15,3,2.6522481063942225,1.3266778702093318,-6.976744186046513,-5.492261143968425,15거래일 관찰 완료,15,-15.557068951977072,-33.958333333333336,관찰 기간 내 공시 미확인,False,확인,언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 유사 기사 반복 관찰; 관찰 기간 내 공시 미확인
EVT-5AFFB002B9,2026-06-16 09:42:48+09:00,장중,2026-06-16,특이 패턴 미관찰,확인,3,1,15,3,5.120960379769947,3.9749071805563725,2.4456521739130377,3.9301352159911263,15거래일 관찰 완료,15,-3.4820247433121736,-25.72944297082228,관찰 기간 내 공시 미확인,False,확인,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 언급 후 고점 대비 큰 하락; 보도자료성 표현 관찰; 관찰 기간 내 공시 미확인
EVT-E890961C37,2026-06-16 11:35:38+09:00,장중,2026-06-16,특이 패턴 미관찰,확인,3,2,15,3,12.834679832435667,2.404292801907923,4.553119730185506,6.037602772263595,15거래일 관찰 완료,15,-8.050348521869545,-27.580645161290317,관찰 기간 내 공시 미확인,False,확인,기준 중앙값 대비 거래량 이상; 언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 관찰 기간 내 공시 미확인
EVT-64B5D10FE6,2026-06-16 11:37:32+09:00,장중,2026-06-16,특이 패턴 미관찰,확인,1,1,15,3,0.6751851642449257,-0.6497280098997782,0.0,1.4844830420780886,15거래일 관찰 완료,15,2.037628017719893,-25.77272727272727,관찰 기간 내 공시 미확인,False,확인,언급 후 고점 대비 큰 하락; 유사 기사 반복 관찰; 관찰 기간 내 공시 미확인
EVT-9678D24BF6,2026-06-16 19:54:14+09:00,장후,2026-06-17,특이 패턴 미관찰,확인,2,1,15,3,5.307508939213349,1.777098652563288,-2.2580645161290325,-0.531681100272718,15거래일 관찰 완료,15,-12.702503243851261,-36.633663366336634,관찰 기간 내 공시 확인,False,확인,기준 중앙값 대비 거래량 이상; 언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 유사 기사 반복 관찰; 보도자료성 표현 관찰; 관찰 기간 내 공시 확인
EVT-44869939BB,2026-06-16 19:54:14+09:00,장후,2026-06-17,특이 패턴 미관찰,확인,1,1,15,3,0.7639586464787184,-0.29226544646664526,1.8181818181818077,0.5145339601694721,15거래일 관찰 완료,15,3.1519393432645977,-33.11688311688312,관찰 기간 내 공시 확인,True,확인,언급 후 고점 대비 큰 하락; 유사 기사 반복 관찰; 중요 공시 후보 제목 관찰
EVT-E88D143C47,2026-06-16 19:54:14+09:00,장후,2026-06-17,특이 패턴 미관찰,확인,2,2,15,3,1.3403588002185445,0.4041496958927389,1.3322884012539227,5.975549155567095,15거래일 관찰 완료,15,14.740272455556857,-18.130311614730875,관찰 기간 내 공시 확인,True,확인,언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-7B0F9B2494,2026-06-17 07:06:54+09:00,장전,2026-06-17,특이 패턴 미관찰,확인,2,2,11,3,0.4666040352525388,-0.6037671080431902,-0.3252032520325243,3.2164612198601565,15거래일 관찰 완료,15,17.239103539242716,-7.993474714518756,관찰 기간 내 공시 확인,False,확인,복수 Telegram 채널 언급; 관찰 기간 내 공시 확인
EVT-2D0A91DC48,2026-06-17 07:06:54+09:00,장전,2026-06-17,특이 패턴 미관찰,확인,2,2,15,3,1.0951640305328898,0.12302329535229417,2.5316455696202445,5.271708038151124,15거래일 관찰 완료,15,8.4752095815271,-23.35329341317365,관찰 기간 내 공시 확인,False,확인,언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 유사 기사 반복 관찰; 관찰 기간 내 공시 확인
EVT-B90D2F3BB1,2026-06-17 07:07:00+09:00,장전,2026-06-17,특이 패턴 미관찰,확인,2,1,15,3,0.6058072065922278,-1.0751844004963627,1.5109890109890056,0.20734115297667,15거래일 관찰 완료,15,-13.348948131912465,-37.28010825439784,관찰 기간 내 공시 확인,True,확인,언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 중요 공시 후보 제목 관찰
EVT-082D42BA55,2026-06-17 16:50:03+09:00,장후,2026-06-18,특이 패턴 미관찰,확인,3,2,15,3,7.25548025239542,2.2673779156308393,-1.3409961685823757,4.99355168210951,15거래일 관찰 완료,15,13.199025915999119,-20.38834951456311,관찰 기간 내 공시 미확인,False,확인,기준 중앙값 대비 거래량 이상; 언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 보도자료성 표현 관찰; 관찰 기간 내 공시 미확인
EVT-5516091F47,2026-06-17 19:32:12+09:00,장후,2026-06-18,특이 패턴 미관찰,확인,1,1,15,3,1.0994057578030347,0.170518821493353,0.2557544757033181,3.777003093658638,15거래일 관찰 완료,15,2.306426451971088,-18.494897959183675,관찰 기간 내 공시 확인,False,기사 미확인,언급 후 고점 대비 큰 하락; 관찰 기간 내 공시 확인; 뉴스: 기사 미확인
EVT-4BCDE4F8DD,2026-06-17 20:22:12+09:00,장후,2026-06-18,특이 패턴 미관찰,확인,1,1,15,3,1.5599485718750665,0.3856226761582454,-7.026348808030114,-1.0682125006255534,15거래일 관찰 완료,15,5.6940163057263575,-25.910931174089068,관찰 기간 내 공시 미확인,False,확인,언급 후 고점 대비 큰 하락; 관찰 기간 내 공시 미확인
EVT-607EEDB255,2026-06-18 07:07:20+09:00,장전,2026-06-18,특이 패턴 미관찰,확인,2,2,14,3,0.7562139200522819,-0.5798195021631248,-2.526724975704564,1.6698248186219127,15거래일 관찰 완료,15,25.16031376961,-22.432701894317052,관찰 기간 내 공시 미확인,False,확인,언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 관찰 기간 내 공시 미확인
EVT-A12B55D760,2026-06-18 08:46:42+09:00,장전,2026-06-18,특이 패턴 미관찰,확인,1,1,15,3,1.2669266711884843,0.4225763391394237,0.0,3.0068994922283876,15거래일 관찰 완료,15,-4.20101792811818,-24.874791318864776,관찰 기간 내 공시 확인,False,확인,언급 후 고점 대비 큰 하락; 관찰 기간 내 공시 확인
EVT-0B07167C5D,2026-06-18 08:46:42+09:00,장전,2026-06-18,특이 패턴 미관찰,확인,2,1,15,3,1.795531197301855,1.0049080634098704,-5.400000000000005,-2.393100507771617,15거래일 관찰 완료,15,15.335507005968584,-19.133192389006336,관찰 기간 내 공시 미확인,False,확인,언급 후 고점 대비 큰 하락; 유사 기사 반복 관찰; 보도자료성 표현 관찰; 관찰 기간 내 공시 미확인
EVT-250BD8293F,2026-06-18 08:46:42+09:00,장전,2026-06-18,특이 패턴 미관찰,확인,1,1,15,3,0.5532795127416898,-1.0243397508489636,-6.91964285714286,-1.2547378635938244,15거래일 관찰 완료,15,9.402790177317343,-11.270983213429254,관찰 기간 내 공시 확인,False,확인,유사 기사 반복 관찰; 관찰 기간 내 공시 확인
EVT-92FB9D1390,2026-06-18 08:46:42+09:00,장전,2026-06-18,특이 패턴 미관찰,확인,1,1,15,3,1.4012039835505128,0.44519299286988306,-7.801418439716312,-4.794518947487925,15거래일 관찰 완료,15,-8.67533903528891,-33.31360946745562,관찰 기간 내 공시 미확인,False,확인,언급 후 고점 대비 큰 하락; 관찰 기간 내 공시 미확인
EVT-0D37C84BF0,2026-06-18 08:46:42+09:00,장전,2026-06-18,특이 패턴 미관찰,확인,1,1,15,3,1.035866211076722,0.06177886537503749,-0.46419098143235527,2.5427085107960323,15거래일 관찰 완료,15,-22.830557055622492,-46.702198534310455,관찰 기간 내 공시 미확인,False,확인,언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 유사 기사 반복 관찰; 보도자료성 표현 관찰; 관찰 기간 내 공시 미확인
EVT-7C05424FB5,2026-06-18 08:46:42+09:00,장전,2026-06-18,특이 패턴 미관찰,확인,3,2,15,3,1.5974348604772084,1.0164447986600114,-7.1906354515050115,-0.856087600813126,15거래일 관찰 완료,15,-7.499825162598796,-28.43243243243243,관찰 기간 내 공시 미확인,False,확인,언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 관찰 기간 내 공시 미확인
EVT-3FF7CE2DDF,2026-06-18 08:46:42+09:00,장전,2026-06-18,특이 패턴 미관찰,확인,2,2,15,2,1.445282081020628,0.4753818444444251,-0.497512437810943,5.837035412880942,15거래일 관찰 완료,15,23.766556895901225,0.0,관찰 기간 내 공시 확인,True,확인,복수 Telegram 채널 언급; 보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-F1CA89B9EE,2026-06-18 10:00:29+09:00,장중,2026-06-18,특이 패턴 미관찰,확인,10,2,15,3,7.795512820512821,1.065671758289407,-24.440894568690098,-18.92071874891255,15거래일 관찰 완료,15,-9.981617729760806,-30.655391120507403,관찰 기간 내 공시 확인,False,확인,기준 중앙값 대비 거래량 이상; 언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 유사 기사 반복 관찰; 보도자료성 표현 관찰; 관찰 기간 내 공시 확인
EVT-432CF0B593,2026-06-18 10:00:29+09:00,장중,2026-06-18,특이 패턴 미관찰,확인,8,3,14,3,41.43627603178437,6.567964576197918,-25.95325953259533,-22.94636004036694,15거래일 관찰 완료,15,-1.9175887354992547,-49.16943521594684,관찰 기간 내 공시 확인,False,확인,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 유사 기사 반복 관찰; 보도자료성 표현 관찰; 관찰 기간 내 공시 확인
EVT-3F67CFA184,2026-06-18 12:10:24+09:00,장중,2026-06-18,특이 패턴 미관찰,확인,1,1,15,3,1.9128599360113758,1.212444324070724,0.0,3.0068994922283876,15거래일 관찰 완료,15,-17.882084919880107,-39.3732970027248,관찰 기간 내 공시 미확인,False,기사 미확인,언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 관찰 기간 내 공시 미확인; 뉴스: 기사 미확인
EVT-8CE2DC7C25,2026-06-18 12:10:31+09:00,장중,2026-06-18,특이 패턴 미관찰,확인,3,1,15,3,11.643253041447345,4.002418306094475,-5.741626794258369,-2.734727302029982,15거래일 관찰 완료,15,-11.475126778458147,-35.397631133671744,관찰 기간 내 공시 확인,True,확인,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 중요 공시 후보 제목 관찰
EVT-190A7271F8,2026-06-18 15:00:20+09:00,장중,2026-06-18,특이 패턴 미관찰,확인,1,1,15,3,18.077097087585184,3.358206973850913,-22.22222222222222,-19.17050265435862,15거래일 관찰 완료,15,-8.871681154707943,-29.54545454545454,관찰 기간 내 공시 확인,True,확인,기준 중앙값 대비 거래량 이상; 언급 후 고점 대비 큰 하락; 보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-E6A6193C2F,2026-06-18 22:29:07+09:00,장후,2026-06-19,특이 패턴 미관찰,확인,2,1,15,3,1.2700828037104028,0.4314439608886524,-4.317789291882557,-0.8869799445755611,15거래일 관찰 완료,15,21.485182772307276,-10.685805422647531,관찰 기간 내 공시 확인,False,확인,언급 시점 뉴스 집중; 관찰 기간 내 공시 확인
EVT-E7FB5990D8,2026-06-19 07:05:22+09:00,장전,2026-06-19,특이 패턴 미관찰,확인,2,2,15,3,1.7855213186641088,0.8005441015013179,-1.3245033112582738,2.106306036048722,15거래일 관찰 완료,15,30.29584125829831,-13.5,관찰 기간 내 공시 확인,True,확인,복수 Telegram 채널 언급; 유사 기사 반복 관찰; 보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-6DA8458CC1,2026-06-19 07:05:22+09:00,장전,2026-06-19,특이 패턴 미관찰,확인,3,3,15,3,4.000950340798442,2.244567697342937,1.9736842105263053,5.404493557833301,15거래일 관찰 완료,15,-1.3042275766698577,-17.89247311827957,관찰 기간 내 공시 확인,False,확인,기준 중앙값 대비 거래량 이상; 언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 관찰 기간 내 공시 확인
EVT-54929B2AE9,2026-06-19 07:05:53+09:00,장전,2026-06-19,특이 패턴 미관찰,확인,1,1,15,3,3.517112015572465,2.664427742567347,-2.008032128514059,4.103525087130821,15거래일 관찰 완료,15,-39.50641336901958,-52.86885245901639,관찰 기간 내 공시 확인,False,확인,기준 중앙값 대비 거래량 이상; 언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 보도자료성 표현 관찰; 관찰 기간 내 공시 확인
EVT-9767ABB93A,2026-06-19 08:10:03+09:00,장전,2026-06-19,특이 패턴 미관찰,확인,1,1,15,3,1.4052049057732576,0.565866796210328,-1.2411347517730542,2.9521109198232915,15거래일 관찰 완료,15,3.1290459122589223,-12.746858168761221,관찰 기간 내 공시 미확인,False,확인,유사 기사 반복 관찰; 보도자료성 표현 관찰; 관찰 기간 내 공시 미확인
EVT-21ADC1E3CD,2026-06-19 11:29:26+09:00,장중,2026-06-19,특이 패턴 미관찰,확인,1,1,15,3,2.9703709817191433,1.9724307614269956,-5.059021922428331,0.9814245433028876,15거래일 관찰 완료,15,7.134681082879369,-14.20959147424512,관찰 기간 내 공시 확인,False,확인,보도자료성 표현 관찰; 관찰 기간 내 공시 확인
EVT-CF83122B79,2026-06-19 16:39:48+09:00,장후,2026-06-22,특이 패턴 미관찰,확인,1,1,15,3,2.2378206976073796,1.0171375299291454,-6.25,-6.437256230666555,15거래일 관찰 완료,15,40.78893019413465,-14.746543778801847,관찰 기간 내 공시 미확인,False,확인,보도자료성 표현 관찰; 관찰 기간 내 공시 미확인
EVT-83498E9F9F,2026-06-19 16:39:48+09:00,장후,2026-06-22,특이 패턴 미관찰,확인,1,1,15,3,0.4735273130896694,-1.2849395600496545,-1.0112359550561778,-1.1984921857227326,15거래일 관찰 완료,15,5.877844306885304,-17.478813559322038,관찰 기간 내 공시 확인,True,확인,언급 후 고점 대비 큰 하락; 유사 기사 반복 관찰; 중요 공시 후보 제목 관찰
EVT-674BBB1980,2026-06-19 16:39:48+09:00,장후,2026-06-22,특이 패턴 미관찰,확인,3,2,15,3,7.614936314685466,3.5929178743764605,-11.764705882352944,-6.204110204277857,15거래일 관찰 완료,15,14.122263527467982,-14.66666666666666,관찰 기간 내 공시 미확인,False,확인,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 복수 Telegram 채널 언급; 관찰 기간 내 공시 미확인
EVT-DB6F26F067,2026-06-19 20:08:50+09:00,장후,2026-06-22,특이 패턴 미관찰,확인,1,1,15,3,3.1942505828382344,1.0985729979103518,-13.821138211382111,-8.220354229944382,15거래일 관찰 완료,15,9.908427049480562,-26.113671274961604,관찰 기간 내 공시 미확인,False,기사 미확인,기준 중앙값 대비 거래량 이상; 언급 후 고점 대비 큰 하락; 관찰 기간 내 공시 미확인; 뉴스: 기사 미확인
EVT-E97E273A61,2026-06-19 20:08:50+09:00,장후,2026-06-22,특이 패턴 미관찰,확인,1,1,15,3,2.2586378077839555,0.860046267617501,-13.513513513513509,-9.22193895740073,15거래일 관찰 완료,15,-35.847974567770116,-55.08928571428571,캐시 범위 부족,False,확인,언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 유사 기사 반복 관찰; 보도자료성 표현 관찰; 캐시 범위 부족
